branch_key,seed,case_variant,run_name,config_key,background_mode,top_k,separation_profile,time_offset_family,assignment_policy_key,candidate_budget,min_x_separation_mm,detected_candidate_count,assignment_status,assigned_candidate_count,assigned_x_values_mm,assigned_z_values_mm,assigned_detection_ranks,all_truths_within_tolerance,truth_hit_count,target0_hit,target1_hit,target2_hit,unique_truth_hit_count,unique_all_truths_within_tolerance,unique_target0_hit,unique_target1_hit,unique_target2_hit,assigned_truth_ranks,elapsed_time_s
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_single667,none,80,dense4,single667,top20_minx12,20,12.0,80,assigned,3,"248,260,301","75,80,78","4,7,18",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.000553131103515625
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_single667,none,80,dense4,single667,top20_minx20,20,20.0,80,assigned,3,"243,263,301","78,76,78","12,14,18",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005311965942382812
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_single667,none,80,dense4,single667,top20_minx45,20,45.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005240440368652344
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_single667,none,80,dense4,single667,top20_minx8,20,8.0,80,assigned,3,"243,252,260","78,75,80","12,1,7",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0006015300750732422
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_single667,none,80,dense4,single667,top40_minx12,40,12.0,80,assigned,3,"248,260,301","75,80,78","4,7,18",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.005448818206787109
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_single667,none,80,dense4,single667,top40_minx20,40,20.0,80,assigned,3,"180,252,301","100,75,78","21,1,18",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.005029439926147461
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_single667,none,80,dense4,single667,top40_minx45,40,45.0,80,assigned,3,"180,252,301","100,75,78","21,1,18",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.004619121551513672
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_single667,none,80,dense4,single667,top40_minx8,40,8.0,80,assigned,3,"243,252,260","78,75,80","12,1,7",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00582575798034668
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_wide,none,80,dense4,wide,top10_minx12,10,12.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,6.4849853515625e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_wide,none,80,dense4,wide,top10_minx20,10,20.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.9604644775390625e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_wide,none,80,dense4,wide,top10_minx45,10,45.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.698204040527344e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_wide,none,80,dense4,wide,top10_minx8,10,8.0,80,assigned,3,"246,270,279","102,75,76","4,2,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0001323223114013672
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_wide,none,80,dense4,wide,top20_minx12,20,12.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005156993865966797
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_wide,none,80,dense4,wide,top20_minx20,20,20.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005164146423339844
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_wide,none,80,dense4,wide,top20_minx45,20,45.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005104541778564453
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_wide,none,80,dense4,wide,top20_minx8,20,8.0,80,assigned,3,"246,254,275","102,87,76","4,14,1",False,1,False,True,False,1,False,False,True,False,"1,2,3",0.0005657672882080078
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_wide,none,80,dense4,wide,top40_minx12,40,12.0,80,assigned,3,"246,259,275","102,92,76","4,25,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.004706382751464844
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_wide,none,80,dense4,wide,top40_minx20,40,20.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.004465818405151367
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_wide,none,80,dense4,wide,top40_minx45,40,45.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0044171810150146484
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_wide,none,80,dense4,wide,top40_minx8,40,8.0,80,assigned,3,"246,254,275","102,87,76","4,14,1",False,1,False,True,False,1,False,False,True,False,"1,2,3",0.005089521408081055
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_baseline,none,80,distinct20,baseline,top10_minx12,10,12.0,17,assigned,3,"249,272,298","78,76,79","1,3,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",8.797645568847656e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_baseline,none,80,distinct20,baseline,top10_minx20,10,20.0,17,assigned,3,"249,272,298","78,76,79","1,3,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",8.463859558105469e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_baseline,none,80,distinct20,baseline,top10_minx45,10,45.0,17,assigned,3,"181,249,298","106,78,79","7,1,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",6.914138793945312e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_baseline,none,80,distinct20,baseline,top10_minx8,10,8.0,17,assigned,3,"249,272,298","78,76,79","1,3,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00013017654418945312
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_baseline,none,80,distinct20,baseline,top20_minx12,20,12.0,17,assigned,3,"249,272,298","78,76,79","1,3,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00042700767517089844
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_baseline,none,80,distinct20,baseline,top20_minx20,20,20.0,17,assigned,3,"249,272,298","78,76,79","1,3,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0004119873046875
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_baseline,none,80,distinct20,baseline,top20_minx45,20,45.0,17,assigned,3,"181,249,298","106,78,79","7,1,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00033092498779296875
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_baseline,none,80,distinct20,baseline,top20_minx8,20,8.0,17,assigned,3,"249,272,298","78,76,79","1,3,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0004286766052246094
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_baseline,none,80,distinct20,baseline,top40_minx12,40,12.0,17,assigned,3,"249,272,298","78,76,79","1,3,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00042724609375
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_baseline,none,80,distinct20,baseline,top40_minx20,40,20.0,17,assigned,3,"249,272,298","78,76,79","1,3,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0004181861877441406
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_baseline,none,80,distinct20,baseline,top40_minx45,40,45.0,17,assigned,3,"181,249,298","106,78,79","7,1,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0003371238708496094
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_baseline,none,80,distinct20,baseline,top40_minx8,40,8.0,17,assigned,3,"249,272,298","78,76,79","1,3,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0004372596740722656
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_single667,none,80,distinct20,single667,top10_minx12,10,12.0,20,assigned,3,"180,252,301","100,75,78","4,1,3",False,0,False,False,False,0,False,False,False,False,"1,2,3",9.107589721679688e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_single667,none,80,distinct20,single667,top10_minx20,10,20.0,20,assigned,3,"180,252,301","100,75,78","4,1,3",False,0,False,False,False,0,False,False,False,False,"1,2,3",8.416175842285156e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_single667,none,80,distinct20,single667,top10_minx45,10,45.0,20,assigned,3,"180,252,301","100,75,78","4,1,3",False,0,False,False,False,0,False,False,False,False,"1,2,3",6.914138793945312e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_single667,none,80,distinct20,single667,top10_minx8,10,8.0,20,assigned,3,"180,252,301","100,75,78","4,1,3",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00013184547424316406
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_single667,none,80,distinct20,single667,top20_minx12,20,12.0,20,assigned,3,"180,252,301","100,75,78","4,1,3",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0006999969482421875
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_single667,none,80,distinct20,single667,top20_minx20,20,20.0,20,assigned,3,"180,252,301","100,75,78","4,1,3",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0006837844848632812
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_single667,none,80,distinct20,single667,top20_minx45,20,45.0,20,assigned,3,"180,252,301","100,75,78","4,1,3",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005588531494140625
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_single667,none,80,distinct20,single667,top20_minx8,20,8.0,20,assigned,3,"180,252,301","100,75,78","4,1,3",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0007240772247314453
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_single667,none,80,distinct20,single667,top40_minx12,40,12.0,20,assigned,3,"180,252,301","100,75,78","4,1,3",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0007131099700927734
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_single667,none,80,distinct20,single667,top40_minx20,40,20.0,20,assigned,3,"180,252,301","100,75,78","4,1,3",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0006911754608154297
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_single667,none,80,distinct20,single667,top40_minx45,40,45.0,20,assigned,3,"180,252,301","100,75,78","4,1,3",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005729198455810547
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_single667,none,80,distinct20,single667,top40_minx8,40,8.0,20,assigned,3,"180,252,301","100,75,78","4,1,3",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0007336139678955078
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_wide,none,80,distinct20,wide,top10_minx12,10,12.0,18,assigned,3,"246,275,298","102,76,79","2,1,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",7.486343383789062e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_wide,none,80,distinct20,wide,top10_minx20,10,20.0,18,assigned,3,"246,275,298","102,76,79","2,1,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",7.319450378417969e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_wide,none,80,distinct20,wide,top10_minx45,10,45.0,18,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,6.389617919921875e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_wide,none,80,distinct20,wide,top10_minx8,10,8.0,18,assigned,3,"246,275,298","102,76,79","2,1,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0001270771026611328
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_wide,none,80,distinct20,wide,top20_minx12,20,12.0,18,assigned,3,"246,275,298","102,76,79","2,1,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005013942718505859
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_wide,none,80,distinct20,wide,top20_minx20,20,20.0,18,assigned,3,"246,275,298","102,76,79","2,1,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0004863739013671875
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_wide,none,80,distinct20,wide,top20_minx45,20,45.0,18,assigned,3,"181,246,298","106,102,79","12,2,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0003879070281982422
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_wide,none,80,distinct20,wide,top20_minx8,20,8.0,18,assigned,3,"246,275,298","102,76,79","2,1,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005064010620117188
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_wide,none,80,distinct20,wide,top40_minx12,40,12.0,18,assigned,3,"246,275,298","102,76,79","2,1,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005025863647460938
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_wide,none,80,distinct20,wide,top40_minx20,40,20.0,18,assigned,3,"246,275,298","102,76,79","2,1,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0004956722259521484
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_wide,none,80,distinct20,wide,top40_minx45,40,45.0,18,assigned,3,"181,246,298","106,102,79","12,2,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0003952980041503906
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_wide,none,80,distinct20,wide,top40_minx8,40,8.0,18,assigned,3,"246,275,298","102,76,79","2,1,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005147457122802734
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_baseline,none,80,moderate12,baseline,top10_minx12,10,12.0,38,assigned,3,"249,261,276","78,83,75","1,4,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",8.034706115722656e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_baseline,none,80,moderate12,baseline,top10_minx20,10,20.0,38,assigned,3,"249,276,298","78,75,79","1,6,8",False,0,False,False,False,0,False,False,False,False,"1,2,3",6.914138793945312e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_baseline,none,80,moderate12,baseline,top10_minx45,10,45.0,38,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.793571472167969e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_baseline,none,80,moderate12,baseline,top10_minx8,10,8.0,38,assigned,3,"249,261,276","78,83,75","1,4,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00012826919555664062
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_baseline,none,80,moderate12,baseline,top20_minx12,20,12.0,38,assigned,3,"249,261,276","78,83,75","1,4,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0007107257843017578
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_baseline,none,80,moderate12,baseline,top20_minx20,20,20.0,38,assigned,3,"249,276,298","78,75,79","1,6,8",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0006313323974609375
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_baseline,none,80,moderate12,baseline,top20_minx45,20,45.0,38,assigned,3,"181,249,298","106,78,79","14,1,8",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005502700805664062
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_baseline,none,80,moderate12,baseline,top20_minx8,20,8.0,38,assigned,3,"249,261,276","78,83,75","1,4,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0007293224334716797
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_baseline,none,80,moderate12,baseline,top40_minx12,40,12.0,38,assigned,3,"249,261,276","78,83,75","1,4,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.005236625671386719
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_baseline,none,80,moderate12,baseline,top40_minx20,40,20.0,38,assigned,3,"249,276,298","78,75,79","1,6,8",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.004719972610473633
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_baseline,none,80,moderate12,baseline,top40_minx45,40,45.0,38,assigned,3,"181,249,298","106,78,79","14,1,8",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.003977537155151367
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_baseline,none,80,moderate12,baseline,top40_minx8,40,8.0,38,assigned,3,"249,261,276","78,83,75","1,4,6",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.005362987518310547
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_single667,none,80,moderate12,single667,top10_minx12,10,12.0,37,assigned,3,"252,264,301","75,76,78","1,4,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",9.083747863769531e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_single667,none,80,moderate12,single667,top10_minx20,10,20.0,37,assigned,3,"180,252,301","100,75,78","6,1,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",8.130073547363281e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_single667,none,80,moderate12,single667,top10_minx45,10,45.0,37,assigned,3,"180,252,301","100,75,78","6,1,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",6.890296936035156e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_single667,none,80,moderate12,single667,top10_minx8,10,8.0,37,assigned,3,"244,252,264","83,75,76","3,1,4",False,1,False,True,False,1,False,False,True,False,"2,1,3",0.0001342296600341797
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_single667,none,80,moderate12,single667,top20_minx12,20,12.0,37,assigned,3,"252,264,301","75,76,78","1,4,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0007238388061523438
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_single667,none,80,moderate12,single667,top20_minx20,20,20.0,37,assigned,3,"180,252,301","100,75,78","6,1,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0006620883941650391
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_single667,none,80,moderate12,single667,top20_minx45,20,45.0,37,assigned,3,"180,252,301","100,75,78","6,1,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005574226379394531
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_single667,none,80,moderate12,single667,top20_minx8,20,8.0,37,assigned,3,"244,252,264","83,75,76","3,1,4",False,1,False,True,False,1,False,False,True,False,"2,1,3",0.0007627010345458984
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_single667,none,80,moderate12,single667,top40_minx12,40,12.0,37,assigned,3,"252,264,301","75,76,78","1,4,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.004788875579833984
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_single667,none,80,moderate12,single667,top40_minx20,40,20.0,37,assigned,3,"180,252,301","100,75,78","6,1,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0044002532958984375
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_single667,none,80,moderate12,single667,top40_minx45,40,45.0,37,assigned,3,"180,252,301","100,75,78","6,1,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.003699064254760742
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_single667,none,80,moderate12,single667,top40_minx8,40,8.0,37,assigned,3,"244,252,264","83,75,76","3,1,4",False,1,False,True,False,1,False,False,True,False,"2,1,3",0.004984617233276367
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_wide,none,80,moderate12,wide,top10_minx12,10,12.0,36,assigned,3,"246,258,275","102,105,76","2,7,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",7.295608520507812e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_wide,none,80,moderate12,wide,top10_minx20,10,20.0,36,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,6.031990051269531e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_wide,none,80,moderate12,wide,top10_minx45,10,45.0,36,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.5789947509765625e-05
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_wide,none,80,moderate12,wide,top10_minx8,10,8.0,36,assigned,3,"246,267,275","102,86,76","2,6,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00012445449829101562
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_wide,none,80,moderate12,wide,top20_minx12,20,12.0,36,assigned,3,"246,258,275","102,105,76","2,7,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0006830692291259766
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_wide,none,80,moderate12,wide,top20_minx20,20,20.0,36,assigned,3,"246,275,298","102,76,79","2,1,12",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0006115436553955078
